"State","PlotNo","oatAcc","peaAcc.x","IsCheck","Site","Block","pair","oatName","peaName","plot_size_sq_ft_planted.x","oat_g_plot.x","pea_grams_per_plot.x","loc_pea","peaAcc.y","location","planted_plot_size_sqft","pea_grams_per_plot.y","oat_g_plot.y","plot_size_sq_ft_planted.y","grams/sqft"
"SD",146,8,"2",0,7,3,73,"GOLIATH","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",147,15,"3",0,7,3,74,"LEGGETT","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",148,15,"na",0,7,3,74,"LEGGETT","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",149,13,"6",0,7,3,75,"IL17-7334","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",150,13,"na",0,7,3,75,"IL17-7334","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",151,11,"3",1,7,4,76,"IL17-1253","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",152,11,"na",1,7,4,76,"IL17-1253","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",153,41,"na",0,7,4,77,"SD181245","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",154,41,"3",0,7,4,77,"SD181245","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",155,20,"9",0,7,4,78,"RUSHMORE","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",156,20,"na",0,7,4,78,"RUSHMORE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",157,14,"na",0,7,4,79,"IL17-7339","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",158,14,"2",0,7,4,79,"IL17-7339","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",159,27,"na",0,7,4,80,"A25","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",160,27,"10",0,7,4,80,"A25","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",161,46,"na",0,7,4,81,"WI_X10642-3","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",162,46,"11",0,7,4,81,"WI_X10642-3","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",163,1,"11",0,7,4,82,"BAKER","ND Victory",60,37.5,"77.090909090909093","SD_11",11,"SD",60,77.0909090909091,37.5,60,0.625
"SD",164,1,"na",0,7,4,82,"BAKER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",165,12,"na",0,7,4,83,"IL17-5238","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",166,12,"4",0,7,4,83,"IL17-5238","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",167,18,"6",0,7,4,84,"OGLE","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",168,18,"na",0,7,4,84,"OGLE","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",169,17,"7",0,7,4,85,"NEWBURG","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",170,17,"na",0,7,4,85,"NEWBURG","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",171,40,"na",0,7,4,86,"SD181237","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",172,40,"4",0,7,4,86,"SD181237","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",173,39,"3",0,7,4,87,"SD180580","DS Admiral",60,37.5,"89.881318681318703","SD_3",3,"SD",60,89.8813186813187,37.5,60,0.625
"SD",174,39,"na",0,7,4,87,"SD180580","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",175,38,"na",0,7,4,88,"SD170935","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",176,38,"1",0,7,4,88,"SD170935","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",177,44,"na",0,7,4,89,"SD190992","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",178,44,"7",0,7,4,89,"SD190992","NDP150412G",60,37.5,"74.955789473684206","SD_7",7,"SD",60,74.9557894736842,37.5,60,0.625
"SD",179,45,"8",0,7,4,90,"SD191467","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",180,45,"na",0,7,4,90,"SD191467","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",181,48,"na",0,7,4,91,"WI_X10710-7","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",182,48,"5",0,7,4,91,"WI_X10710-7","Organic 4010",60,37.5,"55.553684210526299","SD_5",5,"SD",60,55.5536842105263,37.5,60,0.625
"SD",183,11,"8",0,7,4,92,"IL17-1253","NDP150231Y",60,37.5,"74.412371134020603","SD_8",8,"SD",60,74.4123711340206,37.5,60,0.625
"SD",184,11,"na",0,7,4,92,"IL17-1253","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",185,16,"na",0,7,4,93,"NATTY","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",186,16,"9",0,7,4,93,"NATTY","NDP140510Y",60,37.5,"73.462500000000006","SD_9",9,"SD",60,73.4625,37.5,60,0.625
"SD",187,3,"2",0,7,4,94,"COLT","delta field pea",60,37.5,"76.567741935483895","SD_2",2,"SD",60,76.5677419354839,37.5,60,0.625
"SD",188,3,"na",0,7,4,94,"COLT","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",189,24,"na",0,7,4,95,"WARRIOR","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",190,24,"10",0,7,4,95,"WARRIOR","ND Dawn",60,37.5,"97.354838709677395","SD_10",10,"SD",60,97.3548387096774,37.5,60,0.625
"SD",191,36,"12",0,7,4,96,"OT2130","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",192,36,"na",0,7,4,96,"OT2130","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",193,23,"na",0,7,4,97,"SPURS","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",194,23,"12",0,7,4,97,"SPURS","Maxum",60,37.5,"76.254545454545493","SD_12",12,"SD",60,76.2545454545455,37.5,60,0.625
"SD",195,7,"6",0,7,4,98,"EXCEL","Frostmaster Peas",60,37.5,"90.040449438202202","SD_6",6,"SD",60,90.0404494382022,37.5,60,0.625
"SD",196,7,"na",0,7,4,98,"EXCEL","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",197,25,"4",0,7,4,99,"A10","Icicle Winter Peas",60,37.5,"59.965714285714299","SD_4",4,"SD",60,59.9657142857143,37.5,60,0.625
"SD",198,25,"na",0,7,4,99,"A10","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"SD",199,21,"1",0,7,4,100,"SABER","AUSTRIAN FIELD PEAS",60,37.5,"41.85","SD_1",1,"SD",60,41.85,37.5,60,0.625
"SD",200,21,"na",0,7,4,100,"SABER","na",60,37.5,"NA","SD_na",NA,NA,NA,NA,37.5,60,0.625
"VT",1,30,"1",0,2,1,1,"IL17-1704","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",2,30,"na",0,2,1,1,"IL17-1704","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",3,12,"10",0,2,1,2,"IL17-5238","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",4,12,"na",0,2,1,2,"IL17-5238","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",5,11,"na",0,2,1,3,"IL17-1253","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",6,11,"6",0,2,1,3,"IL17-1253","Frostmaster Peas",36,24.3,"54.024269662921299","VT_6",6,"VT",42,63.0283146067416,28.35,42,0.675
"VT",7,18,"na",0,2,1,4,"OGLE","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",8,18,"8",0,2,1,4,"OGLE","NDP150231Y",36,24.3,"44.647422680412397","VT_8",8,"VT",42,52.0886597938144,28.35,42,0.675
"VT",9,38,"9",0,2,1,5,"SD170935","NDP140510Y",36,24.3,"44.077500000000001","VT_9",9,"VT",42,51.42375,28.35,42,0.675
"VT",10,38,"na",0,2,1,5,"SD170935","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",11,19,"4",0,2,1,6,"REINS","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",12,19,"na",0,2,1,6,"REINS","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",13,3,"na",0,2,1,7,"COLT","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",14,3,"1",0,2,1,7,"COLT","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",15,15,"4",0,2,1,8,"LEGGETT","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",16,15,"na",0,2,1,8,"LEGGETT","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",17,26,"na",0,2,1,9,"A11","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",18,26,"5",0,2,1,9,"A11","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",19,41,"na",1,2,1,10,"SD181245","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",20,41,"4",1,2,1,10,"SD181245","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",21,6,"9",0,2,1,11,"ESKER","NDP140510Y",36,24.3,"44.077500000000001","VT_9",9,"VT",42,51.42375,28.35,42,0.675
"VT",22,6,"na",0,2,1,11,"ESKER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",23,17,"na",0,2,1,12,"NEWBURG","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",24,17,"10",0,2,1,12,"NEWBURG","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",25,28,"10",0,2,1,13,"GOPHER","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",26,28,"na",0,2,1,13,"GOPHER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",27,48,"2",0,2,1,14,"WI_X10710-7","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",28,48,"na",0,2,1,14,"WI_X10710-7","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",29,33,"7",0,2,1,15,"ND161488","NDP150412G",36,24.3,"44.973473684210497","VT_7",7,"VT",42,52.4690526315789,28.35,42,0.675
"VT",30,33,"na",0,2,1,15,"ND161488","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",31,5,"na",0,2,1,16,"DEON","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",32,5,"3",0,2,1,16,"DEON","DS Admiral",36,24.3,"53.928791208791203","VT_3",3,"VT",42,62.9169230769231,28.35,42,0.675
"VT",33,4,"5",0,2,1,17,"CORRAL","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",34,4,"na",0,2,1,17,"CORRAL","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",35,34,"na",0,2,1,18,"ND170307","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",36,34,"6",0,2,1,18,"ND170307","Frostmaster Peas",36,24.3,"54.024269662921299","VT_6",6,"VT",42,63.0283146067416,28.35,42,0.675
"VT",37,2,"na",0,2,1,19,"BUCKSKIN","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",38,2,"7",0,2,1,19,"BUCKSKIN","NDP150412G",36,24.3,"44.973473684210497","VT_7",7,"VT",42,52.4690526315789,28.35,42,0.675
"VT",39,39,"8",0,2,1,20,"SD180580","NDP150231Y",36,24.3,"44.647422680412397","VT_8",8,"VT",42,52.0886597938144,28.35,42,0.675
"VT",40,39,"na",0,2,1,20,"SD180580","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",41,16,"5",0,2,1,21,"NATTY","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",42,16,"na",0,2,1,21,"NATTY","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",43,10,"11",0,2,1,22,"HORSEPOWER","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",44,10,"na",0,2,1,22,"HORSEPOWER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",45,44,"12",0,2,1,23,"SD190992","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",46,44,"na",0,2,1,23,"SD190992","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",47,46,"na",0,2,1,24,"WI_X10642-3","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",48,46,"2",0,2,1,24,"WI_X10642-3","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",49,41,"na",0,2,1,25,"SD181245","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",50,41,"11",0,2,1,25,"SD181245","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",51,23,"4",0,2,2,26,"SPURS","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",52,23,"na",0,2,2,26,"SPURS","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",53,46,"5",0,2,2,27,"WI_X10642-3","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",54,46,"na",0,2,2,27,"WI_X10642-3","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",55,41,"11",0,2,2,28,"SD181245","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",56,41,"na",0,2,2,28,"SD181245","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",57,8,"na",0,2,2,29,"GOLIATH","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",58,8,"9",0,2,2,29,"GOLIATH","NDP140510Y",36,24.3,"44.077500000000001","VT_9",9,"VT",42,51.42375,28.35,42,0.675
"VT",59,48,"na",0,2,2,30,"WI_X10710-7","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",60,48,"10",0,2,2,30,"WI_X10710-7","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",61,36,"na",0,2,2,31,"OT2130","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",62,36,"7",0,2,2,31,"OT2130","NDP150412G",36,24.3,"44.973473684210497","VT_7",7,"VT",42,52.4690526315789,28.35,42,0.675
"VT",63,11,"na",1,2,2,32,"IL17-1253","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",64,11,"3",1,2,2,32,"IL17-1253","DS Admiral",36,24.3,"53.928791208791203","VT_3",3,"VT",42,62.9169230769231,28.35,42,0.675
"VT",65,7,"na",0,2,2,33,"EXCEL","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",66,7,"4",0,2,2,33,"EXCEL","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",67,17,"na",0,2,2,34,"NEWBURG","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",68,17,"8",0,2,2,34,"NEWBURG","NDP150231Y",36,24.3,"44.647422680412397","VT_8",8,"VT",42,52.0886597938144,28.35,42,0.675
"VT",69,37,"na",0,2,2,35,"OT3120","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",70,37,"3",0,2,2,35,"OT3120","DS Admiral",36,24.3,"53.928791208791203","VT_3",3,"VT",42,62.9169230769231,28.35,42,0.675
"VT",71,13,"na",0,2,2,36,"IL17-7334","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",72,13,"1",0,2,2,36,"IL17-7334","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",73,32,"na",0,2,2,37,"MN18038X_008","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",74,32,"12",0,2,2,37,"MN18038X_008","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",75,24,"6",0,2,2,38,"WARRIOR","Frostmaster Peas",36,24.3,"54.024269662921299","VT_6",6,"VT",42,63.0283146067416,28.35,42,0.675
"VT",76,24,"na",0,2,2,38,"WARRIOR","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",77,5,"9",0,2,2,39,"DEON","NDP140510Y",36,24.3,"44.077500000000001","VT_9",9,"VT",42,51.42375,28.35,42,0.675
"VT",78,5,"na",0,2,2,39,"DEON","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",79,25,"na",0,2,2,40,"A10","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",80,25,"10",0,2,2,40,"A10","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",81,20,"na",0,2,2,41,"RUSHMORE","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",82,20,"8",0,2,2,41,"RUSHMORE","NDP150231Y",36,24.3,"44.647422680412397","VT_8",8,"VT",42,52.0886597938144,28.35,42,0.675
"VT",83,18,"na",0,2,2,42,"OGLE","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",84,18,"11",0,2,2,42,"OGLE","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",85,29,"na",0,2,2,43,"IL15-5752","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",86,29,"3",0,2,2,43,"IL15-5752","DS Admiral",36,24.3,"53.928791208791203","VT_3",3,"VT",42,62.9169230769231,28.35,42,0.675
"VT",87,43,"na",0,2,2,44,"SD190850","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",88,43,"2",0,2,2,44,"SD190850","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",89,15,"1",0,2,2,45,"LEGGETT","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",90,15,"na",0,2,2,45,"LEGGETT","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",91,19,"na",0,2,2,46,"REINS","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",92,19,"2",0,2,2,46,"REINS","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",93,35,"12",0,2,2,47,"ND170376","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",94,35,"na",0,2,2,47,"ND170376","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",95,9,"na",0,2,2,48,"HAYDEN","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",96,9,"8",0,2,2,48,"HAYDEN","NDP150231Y",36,24.3,"44.647422680412397","VT_8",8,"VT",42,52.0886597938144,28.35,42,0.675
"VT",97,27,"na",0,2,2,49,"A25","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",98,27,"2",0,2,2,49,"A25","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",99,14,"na",0,2,2,50,"IL17-7339","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",100,14,"4",0,2,2,50,"IL17-7339","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",101,38,"4",0,2,3,51,"SD170935","Icicle Winter Peas",36,24.3,"35.979428571428599","VT_4",4,"VT",42,41.976,28.35,42,0.675
"VT",102,38,"na",0,2,3,51,"SD170935","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",103,30,"5",0,2,3,52,"IL17-1704","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",104,30,"na",0,2,3,52,"IL17-1704","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",105,6,"na",0,2,3,53,"ESKER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",106,6,"7",0,2,3,53,"ESKER","NDP150412G",36,24.3,"44.973473684210497","VT_7",7,"VT",42,52.4690526315789,28.35,42,0.675
"VT",107,13,"na",0,2,3,54,"IL17-7334","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",108,13,"12",0,2,3,54,"IL17-7334","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",109,2,"10",0,2,3,55,"BUCKSKIN","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",110,2,"na",0,2,3,55,"BUCKSKIN","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",111,29,"9",0,2,3,56,"IL15-5752","NDP140510Y",36,24.3,"44.077500000000001","VT_9",9,"VT",42,51.42375,28.35,42,0.675
"VT",112,29,"na",0,2,3,56,"IL15-5752","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",113,42,"na",0,2,3,57,"SD181377","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",114,42,"6",0,2,3,57,"SD181377","Frostmaster Peas",36,24.3,"54.024269662921299","VT_6",6,"VT",42,63.0283146067416,28.35,42,0.675
"VT",115,16,"12",0,2,3,58,"NATTY","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",116,16,"na",0,2,3,58,"NATTY","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",117,23,"10",0,2,3,59,"SPURS","ND Dawn",36,24.3,"58.412903225806502","VT_10",10,"VT",42,68.1483870967742,28.35,42,0.675
"VT",118,23,"na",0,2,3,59,"SPURS","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",119,47,"na",0,2,3,60,"WI_X10680-3","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",120,47,"11",0,2,3,60,"WI_X10680-3","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",121,28,"na",0,2,3,61,"GOPHER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",122,28,"1",0,2,3,61,"GOPHER","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",123,40,"1",0,2,3,62,"SD181237","AUSTRIAN FIELD PEAS",36,24.3,"25.11","VT_1",1,"VT",42,29.295,28.35,42,0.675
"VT",124,40,"na",0,2,3,62,"SD181237","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",125,32,"11",0,2,3,63,"MN18038X_008","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",126,32,"na",0,2,3,63,"MN18038X_008","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",127,43,"5",0,2,3,64,"SD190850","Organic 4010",36,24.3,"33.332210526315798","VT_5",5,"VT",42,38.8875789473684,28.35,42,0.675
"VT",128,43,"na",0,2,3,64,"SD190850","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",129,34,"na",0,2,3,65,"ND170307","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",130,34,"2",0,2,3,65,"ND170307","delta field pea",36,24.3,"45.940645161290298","VT_2",2,"VT",42,53.5974193548387,28.35,42,0.675
"VT",131,1,"na",0,2,3,66,"BAKER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",132,1,"3",0,2,3,66,"BAKER","DS Admiral",36,24.3,"53.928791208791203","VT_3",3,"VT",42,62.9169230769231,28.35,42,0.675
"VT",133,18,"na",1,2,3,67,"OGLE","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",134,18,"11",1,2,3,67,"OGLE","ND Victory",36,24.3,"46.2545454545455","VT_11",11,"VT",42,53.9636363636364,28.35,42,0.675
"VT",135,21,"12",0,2,3,68,"SABER","Maxum",36,24.3,"45.752727272727299","VT_12",12,"VT",42,53.3781818181818,28.35,42,0.675
"VT",136,21,"na",0,2,3,68,"SABER","na",36,24.3,"NA","VT_na",NA,NA,NA,NA,28.35,42,0.675
"VT",137,35,"7",0,2,3,69,"ND170376","NDP150412G",36,24.3,"44.973473684210497","VT_7",7,"VT",42,52.4690526315789,28.35,42,0.675
